text	local_time	like_count	user_screen_name	retweet_count	reply_count
"Le choix qui s’offre à nos nations est clair : c’est soit l’immigration, soit la natalité. 

Je crois que je peux affirmer qu’ici, nous choisissons tous la natalité ! https://twitter.com/MLP_officiel/status/1487366460553011200/photo/1"	2022-01-29T10:06:12	708	MLP_officiel	232	61
📹 Si ne voulons nous préserver des attaques islamistes, avoir une influence sur les flux migratoires, il faut travailler avec la Syrie et la Libye. #Cdanslair #Elysée2022 https://twitter.com/MLP_officiel/status/1492966509928398855/video/1	2022-02-13T20:58:48	493	MLP_officiel	231	47
"3 millions de sans-papiers en France d'après @Le_Figaro !

Élue Présidente, j'expulserai les clandestins. Pour stopper l'immigration illégale qui nous ruine et menace nos modes de vie, je contrôlerai les frontières et mettrai fin à l'appel d'air social.

https://www.lefigaro.fr/actualite-france/immigration-illegale-existe-t-il-un-delit-de-clandestinite-en-france-20220202"	2022-02-07T14:05:49	575	MLP_officiel	231	65
📹 Fêtes de Noël, défense de notre belle langue française, immigration, Europe : sur tous ces sujets, et bien d'autres, je vous retrouve aujourd'hui à 18h, sur Facebook et Youtube, pour le 5ème numéro de mes entretiens de campagne ! ⤵️ #MLaFrance https://twitter.com/MLP_officiel/status/1468904079795662848/video/1	2021-12-09T11:23:18	606	MLP_officiel	231	63
📹 C'est sur les sujets de l'immigration, de la sécurité, du pouvoir d'achat que les Français attendent des résultats. Je n'entends pas, dans les 3 ans qui viennent, m'attaquer à des sujets sociétaux ou les faire réémerger dans le débat. #20h22 #Le20h https://twitter.com/MLP_officiel/status/1490783361207570437/video/1	2022-02-07T20:23:45	463	MLP_officiel	228	16
📹 Dans le référendum que je propose sur l’arrêt de l'immigration, il y a la suppression du droit du sol, l'impossibilité d'acquérir automatiquement la nationalité, la restriction du regroupement familial. J'offre aux Français la liberté de décider ! #MissionConvaincreLCI https://twitter.com/MLP_officiel/status/1494054967526797314/video/1	2022-02-16T21:03:57	478	MLP_officiel	228	38
"📹 Les Mahorais, qui m'ont réservé un accueil exceptionnel, savent qu'ils peuvent compter sur moi pour stopper l'insécurité endémique et la submersion migratoire qui défigurent leur île.

Retour sur mon déplacement à #Mayotte ⤵️ https://twitter.com/MLP_officiel/status/1473939157886066692/video/1"	2021-12-23T08:50:54	622	MLP_officiel	227	44
📹 Je pense qu'Eric Zemmour n'apporte pas de plus-value sur un sujet essentiel comme la sécurité ou l'immigration, par rapport à mon projet qui est beaucoup plus structuré : le référendum que je propose sur l'arrêt de l'immigration est par exemple déjà rédigé. @BloombergTV https://twitter.com/MLP_officiel/status/1488605176495841283/video/1	2022-02-01T20:08:25	504	MLP_officiel	225	97
📹 Je connais les campagnes électorales : je sais que beaucoup de candidats se mettent à être contre l'immigration pendant les campagnes électorales, mais je sais que les Français nous font confiance sur ce sujet ! @BFMTV https://twitter.com/MLP_officiel/status/1480190796808826885/video/1	2022-01-09T14:52:41	559	MLP_officiel	224	32
"📹 Jamais ma main ne tremblera lorsqu’il s’agira de défendre les Français et ceux qui les protègent.

Ma main ne tremblera pas plus lorsqu’il s’agira de protéger les Français contre la submersion migratoire ! #MarinePrésidente https://twitter.com/MLP_officiel/status/1490042881544962050/video/1"	2022-02-05T19:21:21	560	MLP_officiel	222	24
🇾🇹 Je n’ai pas peur de faire le lien entre insécurité et immigration : à #Mayotte encore plus qu’ailleurs, la criminalité et la délinquance sont d’abord liées à la SUBMERSION de l’immigration clandestine ! https://twitter.com/MLP_officiel/status/1472218220690087941/photo/1	2021-12-18T14:52:30	681	MLP_officiel	220	26
📹 Je ferai des économies : 18 milliards par an sur l'immigration, 15 milliards par an en luttant contre les fraudes. Je lutterai aussi contre les ententes des grands groupes qui empêchent la saine concurrence des prix. #FaceABaba https://twitter.com/MLP_officiel/status/1504233975837040641/video/1	2022-03-16T23:11:41	532	MLP_officiel	220	27
Pensées pour les victimes des attentats de #CharlieHebdo. Depuis sept ans, la liberté d'expression a reculé, l'islamisme a continué à tuer sur notre sol. Il est temps de combattre cette idéologie avec force, de maîtriser nos frontières et de contrôler l'immigration. #7janvier2015 https://twitter.com/MLP_officiel/status/1479476457860739079/photo/1	2022-01-07T15:34:09	630	MLP_officiel	217	32
📹 Je veux rendre leur argent aux Français, c'est ma priorité. Je veux baisser la TVA de 20% à 5,5% sur l'énergie (fioul, carburants, électricité, gaz), et je finance cela par des économies massives et assumées sur l'immigration et en luttant contre la fraude. #RTLPrésidentielle https://twitter.com/MLP_officiel/status/1496031831111737345/video/1	2022-02-22T07:59:18	499	MLP_officiel	217	42
Merci aux Bretons pour leur soutien et leur accueil sur cette terre qui m’est si chère. 🙏🏻 https://twitter.com/MLP_officiel/status/1482017337607917576/photo/1	2022-01-14T15:50:42	822	MLP_officiel	217	49
📹 Je considère bien évidemment que l'immigration et l'insécurité sont des problématiques graves auxquelles il faut apporter des réponses urgentes mais il n'y a pas que cela. Je m'inquiète de la fin du mois autant que de la fin de la France. #LaFranceDansLesYeux #MarinePrésidente https://twitter.com/MLP_officiel/status/1506398357568241667/video/1	2022-03-22T22:32:10	481	MLP_officiel	216	34
🎤 « Je vais faire un référendum sur l'immigration pour que l'on retrouve la maîtrise de cette politique. Les étrangers qui viennent travailler dans notre pays doivent subvenir à leurs besoins : ils n'auront plus accès aux prestations de solidarité nationale. » #Ethic https://twitter.com/MLP_officiel/status/1486772042745667585/video/1	2022-01-27T18:44:12	573	MLP_officiel	216	55
📹 Faire preuve de fermeté n'empêche pas de faire preuve d'humanité. Je veux prendre des décisions extrêmement fermes sur l'immigration, mais on peut parfaitement être ferme tout en restant humain. #FaceABFM #MarinePrésidente https://twitter.com/MLP_officiel/status/1498785780445159432/video/1	2022-03-01T22:22:30	504	MLP_officiel	215	45
📹 Une immigration anarchique peut déstabiliser une société, aussi sur le plan de l'équilibre des comptes sociaux ou de l'accès aux services publics. Aujourd'hui, la situation est hors de contrôle, le gouvernement ne maîtrise plus rien. https://twitter.com/MLP_officiel/status/1491010649853472769/video/1	2022-02-08T11:26:55	448	MLP_officiel	214	17
J’abrogerai les accords migratoires d’Évian avec  l’Algérie, j’inverserai le regroupement familial pour le réaliser dans le pays d’origine, je supprimerai l’AME ! #MarinePrésidente https://twitter.com/MLP_officiel/status/1492208616702676993/photo/1	2022-02-11T18:47:12	528	MLP_officiel	214	22
"🇫🇷🇾🇹 Je visite ce matin le commissariat de #Mamoudzou : l'insécurité provoquée par l'immigration massive en provenance des Comores engendre le chaos partout sur l'île.

Les forces de l'ordre de #Mayotte pourront compter sur un soutien SANS FAILLE de mon gouvernement ! https://twitter.com/MLP_officiel/status/1471747012647391232/photo/1"	2021-12-17T07:40:06	660	MLP_officiel	213	24
"Le Président Macron semble être à la tête d'un pays sans insécurité galopante ni submersion migratoire. Il fait l'impasse sur l'insécurité physique et culturelle qui menace le quotidien et l'avenir des Français. Plus facile de se voiler la face que d’agir ! (2/5)
#voeuxmacron"	2021-12-31T20:06:51	576	MLP_officiel	212	11
Je me sens très proche des positions défendues par la Pologne et la Hongrie face à la submersion migratoire. Une politique d’immigration commune est nécessaire pour protéger l’Europe et nos nations respectives. https://twitter.com/MLP_officiel/status/1466780926248116232/photo/1	2021-12-03T14:46:38	572	MLP_officiel	211	17
"Nous remercierons jamais assez nos soignants pour le travail essentiel qu’ils accomplissent.

Merci au personnel soignant de l’EHPAD municipal de Fréjus pour leur accueil si chaleureux ! https://twitter.com/MLP_officiel/status/1484139926706954250/photo/1"	2022-01-20T12:25:07	755	MLP_officiel	211	34
"Tout doit être fait pour retrouver la voie du dialogue afin d’assurer la paix en Europe. #UkraineRussiaCrisis

Retrouvez mon communiqué de presse sur la situation en #Ukraine ⤵️

https://mlafrance.fr/communiques/communique-de-marine-le-pen-sur-la-situation-en-ukraine"	2022-02-21T20:59:40	508	MLP_officiel	210	95
Dès mon élection, je proposerai aux Français un référendum complet pour stopper la submersion migratoire. #LaFranceDansLesYeux #MarinePrésidente https://twitter.com/MLP_officiel/status/1506391281370546179/photo/1	2022-03-22T22:04:03	487	MLP_officiel	207	18
📹 Les Français sont victimes des gaspillages d'en haut, avec la fraude fiscale, et d'en bas, avec la submersion migratoire, la fraude sociale et l'assistanat. Je rendrai aux Français tout l'argent que je récupérerai en luttant contre les gaspillages. #Retraites https://twitter.com/MLP_officiel/status/1494308658985029632/video/1	2022-02-17T13:52:01	516	MLP_officiel	206	22
Merci à tous pour votre accueil, toujours aussi chaleureux ! #SIA2022 https://twitter.com/MLP_officiel/status/1498987434696187906/video/1	2022-03-02T11:43:48	634	MLP_officiel	206	38
📹 5 ans après l'élection de #Macron, la désindustrialisation n'a jamais été aussi importante, la dette a augmenté de 600 milliards, l’immigration n'est pas réglée, l’insécurité explose. Il a contribué à créer des crises sociales lourdes qui ont divisé les Français. @objectifgard https://twitter.com/MLP_officiel/status/1500426001691590659/video/1	2022-03-06T11:00:10	427	MLP_officiel	205	20
📹 Je veux mettre en place une politique dissuasive d'immigration. Je veux lancer le signal clair que la France n'est plus une terre d'immigration. @CNEWS #DemandezLeProgramme https://twitter.com/MLP_officiel/status/1507108256778539014/video/1	2022-03-24T21:33:03	452	MLP_officiel	200	31
"Le contrôle des frontières nationales est une garantie de sécurité pour les peuples européens, à l’inverse de cette Europe-passoire et du funeste Pacte pour les migrations qui accélèrent la submersion migratoire du continent. 

👉🏻 https://www.mlafrance.fr https://twitter.com/MLP_officiel/status/1483433337188503554/photo/1"	2022-01-18T13:37:23	485	MLP_officiel	199	28
L'argent que nous économiserons en arrêtant l'immigration clandestine pourra être réorienté vers d'autres domaines comme la réindustrialisation de notre pays et la formation des jeunes, qui sont des préoccupations fortes des Français. https://twitter.com/MLP_officiel/status/1480167823653679108/video/1	2022-01-09T13:21:24	513	MLP_officiel	198	32
📹 Je veux réserver les prestations de solidarité (APL, RSA) aux Français ou aux étrangers qui peuvent justifier de 5 ans de travail équivalent temps plein de notre pays. #Le79inter https://twitter.com/MLP_officiel/status/1504733516214460426/video/1	2022-03-18T08:16:41	577	MLP_officiel	197	36
"📹 Quand on vient dans un pays, on ne peut pas vivre sur la solidarité de ce pays. Les étrangers qui ne travaillent plus seront invités à retourner chez eux au bout d'un an maximum de chômage. 

👉🏻 https://www.youtube.com/watch?v=HrWZKMvpFOA https://twitter.com/MLP_officiel/status/1468996116339437579/video/1"	2021-12-09T17:29:01	529	MLP_officiel	196	39
📹 La situation migratoire s'aggrave. On doit mettre en place une politique dissuasive d'immigration, une politique extrêmement ferme, et arrêter de mettre à disposition notre système de protection sociale à des gens présents sur notre sol contre notre volonté ! @LCI https://twitter.com/MLP_officiel/status/1480156741656629250/video/1	2022-01-09T12:37:21	515	MLP_officiel	195	17
"Le référendum sur l'immigration, auquel @JPGarraud a participé, est un projet clé en main que je propose aux Français pour qu'ils reprennent le contrôle de leur pays. 

Seule mon élection à la Présidence de la République permettra de mettre fin à l’immigration massive. https://twitter.com/MLP_officiel/status/1480151895469699073/photo/1"	2022-01-09T12:18:06	467	MLP_officiel	195	28
J’exhorte les électeurs de droite, les électeurs LR déconfits par madame Pécresse, à venir vers nous, nous qui avons été les premiers à soulever, de manière prémonitoire, la question des flux migratoires ! #MarinePrésidente https://twitter.com/MLP_officiel/status/1492226956783493126/photo/1	2022-02-11T20:00:05	542	MLP_officiel	194	50
Retrouvez le référendum sur l'immigration que je proposerai aux Français ⤵️ « RNational_off: 🔵 Alors que la France est confrontée à une immigration massive, retrouvez dans ce livret nos mesures pour reprendre le contrôle de notre politique migratoire et notamment le référendum sur l’immigration que Marine Le Pen soumettra aux Français 👉🏻 https://mlafrance.fr/pdfs/projet-controle-de-limmigration.pdf https://twitter.com/RNational_off/status/1480135499281051649/photo/1 — https://twitter.com/RNational_off/status/1480135499281051649 »	2022-01-09T13:21:41	399	MLP_officiel	193	15
"À #Cerbère, où de nombreux clandestins transitent chaque jour, des cellules de garde à vue ont été installées à côté de la gare.

Le référendum sur l’immigration que je soumettrai aux Français mettra fin à cette immigration clandestine qui leur pourrit la vie ! https://twitter.com/MLP_officiel/status/1480121294305865728/photo/1"	2022-01-09T10:16:30	487	MLP_officiel	193	27
"Heureusement, la présidence @EmmanuelMacron sera temporaire. Au lendemain de la présidentielle, nous construirons l’Europe des Nations. 
Fin de la submersion migratoire, patriotisme économique, forte baisse de la facture que la France paie à l'UE : voilà nos priorités. #PFUE2022"	2021-12-09T18:19:33	525	MLP_officiel	192	41
📹 La première chose que je ferai quand je serai élue sera de faire voter un référendum sur l'immigration, contenant la suppression du droit du sol, la suppression de l'acquisition automatique de la nationalité, l'interdiction des régularisations, etc. #Mayotte https://twitter.com/MLP_officiel/status/1471800630322860041/video/1	2021-12-17T11:13:09	484	MLP_officiel	191	36
📹 Fonds souverain français, lutte contre l’immigration et les fraudes, mesures de soutien assumé au pouvoir d’achat des Français : je présentais aujourd’hui à la presse le chiffrage complet de mon projet présidentiel 👉🏻 https://www.youtube.com/watch?v=8UiKZmzYjsU https://twitter.com/MLP_officiel/status/1506696264825679878/photo/1	2022-03-23T18:15:57	401	MLP_officiel	191	35
"Avec @louis_aliot, @JPGarraud et @CatherinePUJOL1, nous avons visité le centre de rétention administrative de Perpignan qui coûte à l'État 6 millions et demi d'euros par an.

Notre pays ne peut plus continuer à dépenser autant d'énergie et d’argent pour l'immigration. https://twitter.com/MLP_officiel/status/1480149656332029958/photo/1"	2022-01-09T12:09:12	491	MLP_officiel	191	16
"Je veux mettre en place une politique dissuasive en matière d'immigration : la France ne sera plus une terre d'immigration.

#DemandezLeProgramme #MarinePrésidente https://twitter.com/MLP_officiel/status/1507105740976181265/photo/1"	2022-03-24T21:23:03	440	MLP_officiel	189	25
"Je veux limiter le RSA pour les étrangers à ceux qui peuvent justifier  de 5 ans de travail équivalent temps plein dans notre pays.

Pour être préservé, notre système de protection sociale doit poser des limites claires sur qui peut en bénéficier. 

👉🏻 https://www.mlafrance.fr https://twitter.com/MLP_officiel/status/1505939673599950854/photo/1"	2022-03-21T16:09:31	587	MLP_officiel	189	56
📹 Pour faire des économies sur le RSA, je propose de le limiter pour les étrangers à ceux qui peuvent démontrer qu'ils ont fait 5 ans de travail équivalent temps plein dans notre pays. @franceinfo https://twitter.com/MLP_officiel/status/1505819639988690946/video/1	2022-03-21T08:12:33	458	MLP_officiel	189	66
Si les Français adoptent mon projet de référendum sur l'immigration, l’interdiction des régularisations des illégaux sera la règle et les clandestins seront systématiquement expulsés. Le fait de se maintenir de manière illégale sur le territoire redeviendra un délit ! https://twitter.com/MLP_officiel/status/1480158875563315206/photo/1	2022-01-09T12:45:50	521	MLP_officiel	187	18
Merci à Franck Briffaut pour son accueil à Villers-Cotterêts et à son équipe municipale, engagée et dynamique ! Vous pouvez comptez sur moi et je sais que je peux compter sur vous ! https://twitter.com/MLP_officiel/status/1493592416867213321/photo/1	2022-02-15T14:25:56	678	MLP_officiel	184	26
📹 Je dis aux Mahorais que je vais régler le problème de l'immigration clandestine, renvoyer les clandestins chez eux, faire pression sur les pays qui refusent de les reprendre, arrêter les régularisations, arrêter de donner des visas à tour de bras. @mayottela1ere #Mayotte https://twitter.com/MLP_officiel/status/1471534851866120195/video/1	2021-12-16T17:37:03	482	MLP_officiel	183	17
Merci à Christian pour son accueil et nos échanges. Son témoignage, comme celui de nombreux Français que je rencontre chaque jour me touche. Mais il me conforte dans le combat que je mène pour le peuple français. Tenez bon, j’arrive ! https://twitter.com/MLP_officiel/status/1488820896957706246/photo/1	2022-02-02T10:25:37	566	MLP_officiel	182	35
"Comme N. Sarkozy puis F. Hollande, E. Macron aggravera l'insécurité tant qu’il organisera la submersion migratoire.
Aux dires des policiers aux frontières que j'ai rencontrés hier, jamais la pression migratoire n’a été aussi forte qu’en 2021 : la situation est hors-contrôle !"	2022-01-10T19:42:30	502	MLP_officiel	181	6
📹 Je vais arrêter l'immigration que subit la France, parce qu'elle est massive, anarchique et représente un poids financier que nous n'avons plus les moyens d'assumer. Pour rendre leur argent aux Français, il faut faire des économies, notamment sur l'immigration ! #5000Marchés https://twitter.com/MLP_officiel/status/1492439951992143880/video/1	2022-02-12T10:06:27	429	MLP_officiel	179	20
📹 On est au cœur du droit d'asile : les réfugiés de guerre ukrainiens sont des voisins, des Européens, et il faut les mettre à l'abri le temps de cette guerre. #FaceABFM #MarinePrésidente https://twitter.com/MLP_officiel/status/1498781332461309954/video/1	2022-03-01T22:04:50	346	MLP_officiel	179	27
📹 La politique migratoire en France est hors de contrôle ! Le seul moyen de régler ce problème, c'est le référendum sur l'immigration que je propose. #Le79inter https://twitter.com/MLP_officiel/status/1483707515955261442/video/1	2022-01-19T07:46:52	423	MLP_officiel	176	20
📹 Je veux faire voter un référendum qui va bouleverser totalement la politique d'immigration, avec une idée fondamentale : couper tout ce qui rend notre pays anormalement attractif pour l'immigration et notamment l'immigration clandestine. #LaRéunion #Mayotte https://twitter.com/MLP_officiel/status/1472996137044955143/video/1	2021-12-20T18:23:40	432	MLP_officiel	173	26
Mise en péril de notre système de protection sociale, problématiques à l’école, débats qui n'ont pas lieu d'être sur la laïcité... Imaginez toute l’énergie que nous pourrions économiser si nous mettions fin au puits sans fond de l'immigration ! https://twitter.com/MLP_officiel/status/1480160237105872903/photo/1	2022-01-09T12:51:15	467	MLP_officiel	171	22
"Élue Présidente de la République, j'exclurai de certaines aides sociales les étrangers n'ayant pas travaillé 5 ans équivalent temps plein dans notre pays. La solidarité doit d'abord être nationale. #MissionConvaincreLCI #MarinePrésidente 

👉🏻 https://mlafrance.fr https://twitter.com/MLP_officiel/status/1494059277547458572/photo/1"	2022-02-16T21:21:04	385	MLP_officiel	170	19
Pour retrouver la maîtrise de notre sécurité, il faut tarir la source de cette explosion de la délinquance : l'immigration massive, anarchique, devenue le leitmotiv de nos gouvernements successifs. #MarinePrésidente https://twitter.com/MLP_officiel/status/1500146968580042756/photo/1	2022-03-05T16:31:23	418	MLP_officiel	168	26
"Les attaques personnelles contre @vpecresse n’ont pas d’intérêt. Ce qui compte pour les Français, c’est l’inconsistance de son projet et de ses engagements. 

Les Français attachés aux valeurs de mérite et d’ordre savent que j’aurai le courage de réussir ce que LR n’a pas fait. « RTLFrance: 💬 ""Il n'y a pas de fatalité au grand remplacement et au grand déclassement"", @vpecresse dans #RTLPresidentielle avec @VenturaAlba. ""Je ne me résignerai jamais"" https://twitter.com/RTLFrance/status/1493113117944987654/video/1 — https://twitter.com/RTLFrance/status/1493113117944987654 »"	2022-02-15T08:14:27	391	MLP_officiel	168	34
"Petit café au soleil avant de repartir de Fréjus ! ☀️

Merci à @david_rachline pour son accueil, ici, dans cette belle ville de Fréjus. https://twitter.com/MLP_officiel/status/1484201331044798465/photo/1"	2022-01-20T16:29:07	657	MLP_officiel	168	37
🇾🇹 C'est à cause de l'immigration et de l'insécurité qu'aucun entrepreneur ne veut venir monter son entreprise sur l'île. Nous nous dirigeons vers un blocage économique TOTAL de #Mayotte ! https://twitter.com/MLP_officiel/status/1472121959613976576/photo/1	2021-12-18T08:30:00	518	MLP_officiel	166	48
"Élue Présidente de la République, je proposerai un référendum aux Français pour stopper la submersion migratoire qui détruit notre identité et génère une insécurité sans précédent dans notre pays.  #MissionConvaincreLCI #MarinePrésidente 

👉🏻 https://mlafrance.fr https://twitter.com/MLP_officiel/status/1494051485503655939/photo/1"	2022-02-16T20:50:06	376	MLP_officiel	166	21
📹 Le droit d'asile est détourné de son objectif, il est devenu une nouvelle filière d'immigration. Je ne peux pas admettre ce détournement du droit d'asile. #LaFranceDansLesYeux https://twitter.com/MLP_officiel/status/1506374332972519424/video/1	2022-03-22T20:56:42	294	MLP_officiel	166	12
"Il faut apporter toute l’aide humanitaire possible aux Ukrainiens, cela passe évidemment par l’accueil de réfugiés durant la guerre.

#BFMpolitique https://twitter.com/MLP_officiel/status/1502969648379314183/photo/1"	2022-03-13T11:27:42	380	MLP_officiel	165	42
C’est aux politiques de voir et de dire que la question migratoire sera, pour nos pays, la grande question du XXIème siècle. Ceux qui l’ignorent, ceux qui le nient, ceux qui l’encouragent, ceux-là sont ou aveugles ou malhonnêtes ou criminels ! #MarinePrésidente https://twitter.com/MLP_officiel/status/1492207422504681477/photo/1	2022-02-11T18:42:28	451	MLP_officiel	161	27
En matière d’immigration notamment, la droite française a parfois exposé les problèmes, elle n’a jamais eu le courage des solutions. Aujourd’hui, c’est nous, qui avons la solution la plus réfléchie et le projet le plus abouti pour régler ce problème ! #MarinePrésidente https://twitter.com/MLP_officiel/status/1492226031322861570/photo/1	2022-02-11T19:56:24	388	MLP_officiel	160	14
📹 Je ferai des économies, dont j'ai donné le chiffrage : sur l'immigration à hauteur de 18 milliards d’euros ; sur la lutte contre la fraude : 15 milliards ; sur la contribution de la France à l'Union européenne. #Le79inter https://twitter.com/franceinter/status/1483714689607606274/video/1	2022-01-19T08:35:38	320	MLP_officiel	159	16
📹 Je ferai des économies grâce à la lutte contre les fraudes, et sur la politique d'immigration, avec un principe simple : on ne peut plus prendre en charge l'ensemble de cette immigration. @EBRApresse https://twitter.com/MLP_officiel/status/1495048739228160007/video/1	2022-02-19T14:52:50	383	MLP_officiel	159	39
Je proposerai par référendum aux Français d'expulser les délinquants et criminels étrangers, de supprimer l'acquisition automatique de la nationalité et de retrouver la maîtrise de nos frontières. #19h45 #MarinePrésidente https://twitter.com/MLP_officiel/status/1507081301484052481/video/1	2022-03-24T19:45:57	358	MLP_officiel	158	26
Bien arrivée à Piffonds dans l’Yonne. Merci à M. le Maire, Xavier Rosalie, et à son équipe municipale pour leur accueil. https://twitter.com/MLP_officiel/status/1505196708241846273/video/1	2022-03-19T14:57:15	431	MLP_officiel	156	18
Regardez, les hôpitaux, les écoles, les rues, les transports, l’énergie qu’il faut à notre pays pour gérer au quotidien tous les problèmes liés à l’immigration, pour répondre à l’inadaptation de populations qui vivent chez nous comme chez elles ! #MarinePrésidente https://twitter.com/MLP_officiel/status/1492225445001109504/photo/1	2022-02-11T19:54:04	378	MLP_officiel	156	14
📹 La France, embourbée dans une Union européenne qui n'a pas de vision, ne défend pas ses intérêts. Sur le dossier ukrainien, je veux que la France reprenne un rôle qu'elle a toujours rempli dans l'histoire, celui de favoriser la désescalade. @BloombergTV #Ukraine #Russie https://twitter.com/MLP_officiel/status/1488603981270163456/video/1	2022-02-01T20:03:40	344	MLP_officiel	154	18
"Élue Présidente de la République, je restreindrai drastiquement le regroupement familial, véritable appel d'air à l'immigration massive. #MissionConvaincreLCI #MarinePrésidente 

👉🏻 https://mlafrance.fr https://twitter.com/MLP_officiel/status/1494052754087714824/photo/1"	2022-02-16T20:55:09	321	MLP_officiel	153	12
📹 Je supprimerai le droit du sol, partout en France, j'arrêterai la régularisation de clandestins qui sera devenue impossible. Ces mesures sont dans le référendum sur l'immigration que je soumettrai aux Français. #LaRéunion #Mayotte https://twitter.com/MLP_officiel/status/1472872403554471945/video/1	2021-12-20T10:12:00	426	MLP_officiel	153	26
"Je veux réserver les prestations de solidarité aux Français et aux étrangers qui ont travaillé 5 ans équivalent temps plein.

#MarinePrésidente #Le20H https://twitter.com/MLP_officiel/status/1507090196663349267/photo/1"	2022-03-24T20:21:17	374	MLP_officiel	152	7
"Élue présidente, j’économiserai plus de 16 milliards d’euros par an en stoppant la submersion migratoire.

👉🏻 https://mlafrance.fr/pdfs/tracts-chiffrage-programme-presidentiel.pdf https://twitter.com/MLP_officiel/status/1506993824870154242/photo/1"	2022-03-24T13:58:21	462	MLP_officiel	150	76
D’après les chiffres officiels, sur l'année 2020, 40 % des faits de délinquance commis dans la ville de Bordeaux, par exemple, sont imputables à des mineurs étrangers non accompagnés ! #MarinePrésidente https://twitter.com/MLP_officiel/status/1492225733170802693/photo/1	2022-02-11T19:55:13	370	MLP_officiel	147	15
Merci à tous ! 🇫🇷 « RNational_off: Bain de foule pour Marine Le Pen au Salon de l’agriculture, accueillie avec une ferveur incroyable ! #SIA2022 https://twitter.com/RNational_off/status/1499020638429884417/video/1 — https://twitter.com/RNational_off/status/1499020638429884417 »	2022-03-02T13:56:42	537	MLP_officiel	146	43
"Merci à @RobertMenardFR et @emenard34 pour leur accueil à Béziers.

Ravie d'avoir vu les Écluses de Fonseranes, l'un des monuments les plus visités d'Occitanie, avant mon départ pour Trèbes et Carcassonne. https://twitter.com/MLP_officiel/status/1479739581801054211/photo/1"	2022-01-08T08:59:43	520	MLP_officiel	145	28
"🏥🇾🇹 Au dispensaire de #Kahani, à la rencontre des soignants. Pénurie générale et submersion migratoire : le personnel se démène avec courage pour assurer sa mission.

Doter #Mayotte d'infrastructures de santé performantes et modernes doit devenir une priorité ! https://twitter.com/MLP_officiel/status/1471846393367117836/photo/1"	2021-12-17T14:15:00	393	MLP_officiel	145	11
📹 Le lien entre immigration clandestine et insécurité est direct : c'est cette immigration qui génère l'immense majorité des faits de délinquance. La violence sur l'île devient endémique, c'est ce que j'appelle l'ensauvagement. #Mayotte https://twitter.com/MLP_officiel/status/1471796171609976835/video/1	2021-12-17T10:55:26	346	MLP_officiel	140	12
Comment, dans un tel contexte, ne pas ressentir de la solidarité pour le peuple ukrainien qui lutte courageusement pour son indépendance, malgré l'immense déséquilibre des forces ? #MarinePrésidente https://twitter.com/MLP_officiel/status/1500138328124964868/photo/1	2022-03-05T15:57:03	408	MLP_officiel	138	86
"🇾🇹 Dès le début de mon quinquennat, je mettrai un terme IMMÉDIAT à cette immigration illégale folle : vous êtes une minorité dans votre propre île !

Il n’y a pas 270 000 habitants sur l’île mais 450 à 500 000 dont plus des deux tiers sont des CLANDESTINS ! #Mayotte https://twitter.com/MLP_officiel/status/1472217615812767749/photo/1"	2021-12-18T14:50:06	350	MLP_officiel	127	16
🇫🇷 Merci à André Thien Ah Koon, maire du Tampon pour son accueil chaleureux dans cette si belle ville ! #LaRéunion https://twitter.com/MLP_officiel/status/1473178462877855746/photo/1	2021-12-21T06:28:10	465	MLP_officiel	126	10
📻 Je vais régler le problème de l'insécurité et de l'immigration. L'insécurité est hors de contrôle dans notre pays ! J'aurai une politique de maîtrise de l'immigration et de grande fermeté. @fbleunord https://twitter.com/MLP_officiel/status/1502207834121027588/video/1	2022-03-11T09:00:31	297	MLP_officiel	124	16
Les 10 et 24 avril, je compte sur vous ! « RNational_off: Quel accueil pour @MLP_officiel sur le marché de Dunkerque ! #MarinePrésidente #DynamiqueMarine https://twitter.com/RNational_off/status/1502608350588059652/photo/1 — https://twitter.com/RNational_off/status/1502608350588059652 »	2022-03-12T11:34:39	415	MLP_officiel	119	20
📻 Le droit d'asile est en partie détourné, dénaturé, pour cacher une immigration économique. Ce n'est le cas pour les réfugiés ukrainiens. @fbleunord https://twitter.com/MLP_officiel/status/1502204209218863106/video/1	2022-03-11T08:46:07	264	MLP_officiel	113	18
"🇫🇷🇾🇹 Quelle joie, quel bonheur d’être ici devant vous sur cette si belle et joyeuse terre de #Mayotte.

A vous tous réunis aujourd’hui je veux vous dire : Marahaba ! Maharaba nyengi !

Merci de votre accueil si chaleureux ! Merci de votre soutien ! Merci du fond du cœur ! https://twitter.com/MLP_officiel/status/1472214895122960386/photo/1"	2021-12-18T14:39:18	308	MLP_officiel	111	7
📹 Il faut réformer profondément l'octroi de mer, qui alourdit le prix des produits ici à #LaRéunion. Il devrait être supprimé pour les produits viennent de la métropole, de l'UE ou ceux, étrangers, qui ne rentrent pas en concurrence directe avec les produits locaux. https://twitter.com/MLP_officiel/status/1472995735725608962/video/1	2021-12-20T18:22:04	233	MLP_officiel	93	9
Ces 13 000 clandestins ont été interpelés dans le seul département des Pyrénées-Orientales en 2021.	2022-01-09T12:13:42	176	MLP_officiel	63	5
